antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'regency cakestand tier'}),frozenset({'bird ornament'}),0.07798324327004115,0.0627633731594864,0.01075801893807942,0.13795295613477432,2.1979850538661396,0.005863527540534822,1.0872221342331325
frozenset({'bunting'}),frozenset({'party bunting'}),0.047246046304099946,0.06360616726984285,0.018343165931287493,0.3882476390346275,6.103930730294209,0.015338026007230172,1.5306746528161916
frozenset({'party bunting'}),frozenset({'bunting'}),0.06360616726984285,0.047246046304099946,0.018343165931287493,0.2883865939204988,6.103930730294209,0.015338026007230172,1.3388645373404597
frozenset({'heart cookie cutter'}),frozenset({'butterfly cookie cutter'}),0.023994844083089585,0.023201626096871746,0.01145208467602003,0.4772727272727273,20.57065850815851,0.010895365275351449,1.868657758771202
frozenset({'butterfly cookie cutter'}),frozenset({'heart cookie cutter'}),0.023201626096871746,0.023994844083089585,0.01145208467602003,0.4935897435897436,20.57065850815851,0.010895365275351449,1.927301320544785
frozenset({'mini loaf baking case'}),frozenset({'cake baking case'}),0.01586435972435675,0.020821972138218233,0.01095632343463388,0.6906249999999999,33.168087797619044,0.010625996178462651,3.1650198880380818
frozenset({'cake baking case'}),frozenset({'mini loaf baking case'}),0.020821972138218233,0.01586435972435675,0.01095632343463388,0.5261904761904762,33.16808779761905,0.010625996178462651,2.077070195556634
frozenset({'dinosaur cake case'}),frozenset({'cake case'}),0.02478806206930742,0.0317287194487135,0.011600813048435873,0.468,14.750043750000001,0.01081431958136152,1.820058798028734
frozenset({'cake case'}),frozenset({'dinosaur cake case'}),0.0317287194487135,0.02478806206930742,0.011600813048435873,0.365625,14.75004375,0.01081431958136152,1.5372799021567567
frozenset({'cake case'}),frozenset({'paisley cake case'}),0.0317287194487135,0.030439740221109512,0.010510138317386347,0.33125,10.882155944625406,0.009544324339819043,1.4498097342488083
frozenset({'paisley cake case'}),frozenset({'cake case'}),0.030439740221109512,0.0317287194487135,0.010510138317386347,0.3452768729641694,10.882155944625408,0.009544324339819043,1.4789019061156468
frozenset({'cake case'}),frozenset({'retrospot cake case'}),0.0317287194487135,0.04774180754548609,0.015517326855386445,0.4890625,10.243904140706128,0.014002540437801244,1.8637469210118927
frozenset({'retrospot cake case'}),frozenset({'cake case'}),0.04774180754548609,0.0317287194487135,0.015517326855386445,0.32502596053997923,10.243904140706126,0.014002540437801244,1.4345311433398291
frozenset({'cake case'}),frozenset({'teatime fairy cake case'}),0.0317287194487135,0.030340587972832286,0.01105547568291111,0.3484375,11.484203941993464,0.010092807679212104,1.4882062918402574
frozenset({'teatime fairy cake case'}),frozenset({'cake case'}),0.030340587972832286,0.0317287194487135,0.01105547568291111,0.36437908496732024,11.484203941993464,0.010092807679212104,1.5233471046205331
frozenset({'hanging heart tlight holder'}),frozenset({'cake tin pantry design'}),0.10143274998760597,0.052352387090377275,0.010311833820831888,0.10166177908113393,1.9418747593234398,0.00500158722983928,1.0548895625751296
frozenset({'cake tin pantry design'}),frozenset({'hanging heart tlight holder'}),0.052352387090377275,0.10143274998760597,0.010311833820831888,0.196969696969697,1.9418747593234398,0.00500158722983928,1.118970537751283
frozenset({'jam making jar'}),frozenset({'cake tin pantry design'}),0.03961132318675326,0.052352387090377275,0.01095632343463388,0.276595744680851,5.283345422308187,0.008882576109998937,1.3099834649044784
frozenset({'cake tin pantry design'}),frozenset({'jam making jar'}),0.052352387090377275,0.03961132318675326,0.01095632343463388,0.209280303030303,5.283345422308187,0.008882576109998937,1.2145753804967527
frozenset({'cake tin pantry design'}),frozenset({'recipe box pantry design'}),0.052352387090377275,0.03876852907639681,0.012195726538099251,0.23295454545454544,6.008856951871657,0.01016610149696718,1.2531610287596604
frozenset({'recipe box pantry design'}),frozenset({'cake tin pantry design'}),0.03876852907639681,0.052352387090377275,0.012195726538099251,0.3145780051150895,6.008856951871657,0.01016610149696718,1.382575435252472
frozenset({'spice tin pantry design'}),frozenset({'cake tin pantry design'}),0.030439740221109512,0.052352387090377275,0.01383173863467354,0.4543973941368078,8.67959264880071,0.01223814557168749,1.7368824905268905
frozenset({'cake tin pantry design'}),frozenset({'spice tin pantry design'}),0.052352387090377275,0.030439740221109512,0.01383173863467354,0.2642045454545454,8.67959264880071,0.01223814557168749,1.3177035190817352
frozenset({'candleholder hanging heart'}),frozenset({'hanging heart tlight holder'}),0.015418174607109217,0.10143274998760597,0.012344454910515095,0.8006430868167201,7.893339053851448,0.01078054706032693,4.507329270223457
frozenset({'hanging heart tlight holder'}),frozenset({'candleholder hanging heart'}),0.10143274998760597,0.015418174607109217,0.012344454910515095,0.12170087976539588,7.893339053851448,0.01078054706032693,1.121009691014944
frozenset({'charlotte bag'}),frozenset({'charlotte bag polkadot'}),0.023499082841703437,0.023300778345148977,0.010113529324277427,0.430379746835443,18.470616751952598,0.009565982403668603,1.7146497446829605
frozenset({'charlotte bag polkadot'}),frozenset({'charlotte bag'}),0.023300778345148977,0.023499082841703437,0.010113529324277427,0.4340425531914893,18.470616751952598,0.009565982403668603,1.72539635738496
frozenset({'charlotte bag'}),frozenset({'charlotte bag suki design'}),0.023499082841703437,0.027911357890040157,0.011402508551881414,0.4852320675105485,17.384753168304215,0.010746617240598928,1.8884017063939382
frozenset({'charlotte bag suki design'}),frozenset({'charlotte bag'}),0.027911357890040157,0.023499082841703437,0.011402508551881414,0.40852575488454707,17.384753168304215,0.010746617240598928,1.6509610100904535
frozenset({'charlotte bag'}),frozenset({'retrospot charlotte bag'}),0.023499082841703437,0.03509989589013931,0.014377076000198304,0.6118143459915611,17.430659848864096,0.013552260638940754,2.48566657254388
frozenset({'retrospot charlotte bag'}),frozenset({'charlotte bag'}),0.03509989589013931,0.023499082841703437,0.014377076000198304,0.4096045197740113,17.430659848864096,0.013552260638940754,1.6539776300193156
frozenset({'charlotte bag'}),frozenset({'woodland charlotte bag'}),0.023499082841703437,0.025135094938277727,0.010460562193247732,0.44514767932489446,17.710204811957485,0.009869910515059062,1.7569808555104804
frozenset({'woodland charlotte bag'}),frozenset({'charlotte bag'}),0.025135094938277727,0.023499082841703437,0.010460562193247732,0.4161735700197238,17.710204811957485,0.009869910515059062,1.672587719592082
frozenset({'charlotte bag design'}),frozenset({'retrospot charlotte bag'}),0.0203757870209707,0.03509989589013931,0.010163105448416043,0.49878345498783455,14.210396992315834,0.00944791744530032,1.9251162271318092
frozenset({'retrospot charlotte bag'}),frozenset({'charlotte bag design'}),0.03509989589013931,0.0203757870209707,0.010163105448416043,0.28954802259887,14.210396992315832,0.00944791744530032,1.3788746377517946
frozenset({'charlotte bag polkadot'}),frozenset({'charlotte bag suki design'}),0.023300778345148977,0.027911357890040157,0.01105547568291111,0.474468085106383,16.999104342239523,0.01040511931940316,1.8497233270918263
frozenset({'charlotte bag suki design'}),frozenset({'charlotte bag polkadot'}),0.027911357890040157,0.023300778345148977,0.01105547568291111,0.39609236234458256,16.99910434223952,0.01040511931940316,1.6172990052696503
frozenset({'charlotte bag polkadot'}),frozenset({'retrospot charlotte bag'}),0.023300778345148977,0.03509989589013931,0.01556690297952506,0.6680851063829787,19.03382017069359,0.014749048085451119,2.9070708264848366
frozenset({'retrospot charlotte bag'}),frozenset({'charlotte bag polkadot'}),0.03509989589013931,0.023300778345148977,0.01556690297952506,0.4435028248587571,19.033820170693595,0.014749048085451119,1.7550838805371436
frozenset({'charlotte bag suki design'}),frozenset({'retrospot charlotte bag'}),0.027911357890040157,0.03509989589013931,0.014327499876059689,0.5133214920071048,14.62458730971089,0.01334781411996686,1.982623206619896
frozenset({'retrospot charlotte bag'}),frozenset({'charlotte bag suki design'}),0.03509989589013931,0.027911357890040157,0.014327499876059689,0.4081920903954802,14.62458730971089,0.01334781411996686,1.6425746028970203
frozenset({'woodland charlotte bag'}),frozenset({'charlotte bag suki design'}),0.025135094938277727,0.027911357890040157,0.011699965296713103,0.46548323471400394,16.677197739637965,0.010998410666290696,1.8186307806263822
frozenset({'charlotte bag suki design'}),frozenset({'woodland charlotte bag'}),0.027911357890040157,0.025135094938277727,0.011699965296713103,0.4191829484902309,16.677197739637965,0.010998410666290696,1.6784371301215588
frozenset({'gin metal sign'}),frozenset({'cook metal sign'}),0.03227405681423826,0.028307966883149075,0.013633434138119082,0.42242703533026116,14.922549438960942,0.012719821206636754,1.6823710466996542
frozenset({'cook metal sign'}),frozenset({'gin metal sign'}),0.028307966883149075,0.03227405681423826,0.013633434138119082,0.4816112084063047,14.92254943896094,0.012719821206636754,1.8667956539157766
frozenset({'hand sign'}),frozenset({'cook metal sign'}),0.027713053393485697,0.028307966883149075,0.012443607158792325,0.4490161001788909,15.861827945198613,0.01165910696109859,1.763557943221817
frozenset({'cook metal sign'}),frozenset({'hand sign'}),0.028307966883149075,0.027713053393485697,0.012443607158792325,0.4395796847635727,15.861827945198613,0.01165910696109859,1.7349245203509989
frozenset({'person metal sign'}),frozenset({'cook metal sign'}),0.03197660006940657,0.028307966883149075,0.01249318328293094,0.3906976744186047,13.80168614833218,0.011587990747130477,1.5947617337413966
frozenset({'cook metal sign'}),frozenset({'person metal sign'}),0.028307966883149075,0.03197660006940657,0.01249318328293094,0.44133099824868655,13.80168614833218,0.011587990747130477,1.7327315403146362
frozenset({'dinosaur cake case'}),frozenset({'retrospot cake case'}),0.02478806206930742,0.04774180754548609,0.01259233553120817,0.508,10.640569055036346,0.011408908642469733,1.9354841310051096
frozenset({'retrospot cake case'}),frozenset({'dinosaur cake case'}),0.04774180754548609,0.02478806206930742,0.01259233553120817,0.26375908618899274,10.640569055036346,0.011408908642469733,1.3245826463007855
frozenset({'dinosaur cake case'}),frozenset({'teatime fairy cake case'}),0.02478806206930742,0.030340587972832286,0.010460562193247732,0.422,13.908761437908495,0.009708477815357882,1.6776114394933697
frozenset({'teatime fairy cake case'}),frozenset({'dinosaur cake case'}),0.030340587972832286,0.02478806206930742,0.010460562193247732,0.34477124183006536,13.908761437908497,0.009708477815357882,1.4883533815800096
frozenset({'heart water bottle'}),frozenset({'dog water bottle'}),0.04060284566952556,0.029596946110753062,0.01383173863467354,0.3406593406593406,11.509949012461574,0.01263001839944937,1.4717779650653577
frozenset({'dog water bottle'}),frozenset({'heart water bottle'}),0.029596946110753062,0.04060284566952556,0.01383173863467354,0.4673366834170854,11.509949012461574,0.01263001839944937,1.8011323935072112
frozenset({'dog water bottle'}),frozenset({'water bottle'}),0.029596946110753062,0.05289772445590204,0.015170293986416143,0.5125628140703518,9.689694960274663,0.013604682886313346,1.9430242560131494
frozenset({'water bottle'}),frozenset({'dog water bottle'}),0.05289772445590204,0.029596946110753062,0.015170293986416143,0.2867853795688847,9.689694960274663,0.013604682886313346,1.3606045446778272
frozenset({'dolly design bowl'}),frozenset({'marshmallow bowl'}),0.01700461057954489,0.013385553517426008,0.01065886668980219,0.6268221574344023,46.828258287441955,0.010431250564846704,2.6438183995587723
frozenset({'marshmallow bowl'}),frozenset({'dolly design bowl'}),0.013385553517426008,0.01700461057954489,0.01065886668980219,0.7962962962962962,46.828258287441955,0.010431250564846704,4.825613729882231
frozenset({'spaceboy lunch box'}),frozenset({'dolly lunch box'}),0.03346388379356502,0.029101184869366914,0.020028754152000398,0.5985185185185186,20.566809262414033,0.01905491548327685,2.418290406690691
frozenset({'dolly lunch box'}),frozenset({'spaceboy lunch box'}),0.029101184869366914,0.03346388379356502,0.020028754152000398,0.6882453151618398,20.566809262414033,0.01905491548327685,3.100309837230477
frozenset({'drawer knob'}),frozenset({'spot drawer knob'}),0.037826582717763124,0.027366020524515394,0.019384264538198404,0.5124508519003932,18.725808213193535,0.018349101499171818,1.9949455009134267
frozenset({'spot drawer knob'}),frozenset({'drawer knob'}),0.027366020524515394,0.037826582717763124,0.019384264538198404,0.7083333333333334,18.725808213193535,0.018349101499171818,3.298880287824813
frozenset({'feltcraft princess charlotte doll'}),frozenset({'feltcraft princess lola doll'}),0.018244013683010263,0.017252491200237967,0.01105547568291111,0.6059782608695652,35.12410201149425,0.010740720997387954,2.4941454016435336
frozenset({'feltcraft princess lola doll'}),frozenset({'feltcraft princess charlotte doll'}),0.017252491200237967,0.018244013683010263,0.01105547568291111,0.6408045977011494,35.12410201149425,0.010740720997387954,2.733208665906499
frozenset({'gardener kneeling pad calm'}),frozenset({'gardener kneeling cup'}),0.03480243914530762,0.02989440285558475,0.021813494620990533,0.6267806267806268,20.966487599986774,0.020773096484823735,2.599290569448014
frozenset({'gardener kneeling cup'}),frozenset({'gardener kneeling pad calm'}),0.02989440285558475,0.03480243914530762,0.021813494620990533,0.7296849087893865,20.966487599986774,0.020773096484823735,3.5706388294195075
frozenset({'hand sign'}),frozenset({'gin metal sign'}),0.027713053393485697,0.03227405681423826,0.012741063903624015,0.4597495527728086,14.245173930845349,0.01184665124390664,1.7912543120557645
frozenset({'gin metal sign'}),frozenset({'hand sign'}),0.03227405681423826,0.027713053393485697,0.012741063903624015,0.39477726574500765,14.245173930845349,0.01184665124390664,1.6064944219310682
frozenset({'gin metal sign'}),frozenset({'person metal sign'}),0.03227405681423826,0.03197660006940657,0.012294878786376482,0.380952380952381,11.913473606496865,0.01126286417901028,1.5637301075801893
frozenset({'person metal sign'}),frozenset({'gin metal sign'}),0.03197660006940657,0.03227405681423826,0.012294878786376482,0.3844961240310078,11.913473606496863,0.01126286417901028,1.5722499580725855
frozenset({'hand sign'}),frozenset({'person metal sign'}),0.027713053393485697,0.03197660006940657,0.01095632343463388,0.3953488372093023,12.36369208581215,0.010070154209568277,1.600961776808289
frozenset({'person metal sign'}),frozenset({'hand sign'}),0.03197660006940657,0.027713053393485697,0.01095632343463388,0.3426356589147287,12.36369208581215,0.010070154209568277,1.4790685862292494
frozenset({'hand warmer owl design'}),frozenset({'hand warmer bird design'}),0.026473650290020325,0.021565614000297457,0.012245302662237867,0.46254681647940077,21.44834904645056,0.011674382138904425,1.8205016101876
frozenset({'hand warmer bird design'}),frozenset({'hand warmer owl design'}),0.021565614000297457,0.026473650290020325,0.012245302662237867,0.567816091954023,21.44834904645056,0.011674382138904425,2.2525742666161768
frozenset({'hand warmer scotty dog design'}),frozenset({'hand warmer bird design'}),0.021615190124436072,0.021565614000297457,0.01095632343463388,0.5068807339449541,23.50411789518085,0.010490178587867249,1.984173917655211
frozenset({'hand warmer bird design'}),frozenset({'hand warmer scotty dog design'}),0.021565614000297457,0.021615190124436072,0.01095632343463388,0.5080459770114942,23.504117895180848,0.010490178587867249,1.9887728611956557
frozenset({'hand warmer owl design'}),frozenset({'hand warmer scotty dog design'}),0.026473650290020325,0.021615190124436072,0.012988944524317089,0.4906367041198502,22.69869944679243,0.012416711540010467,1.9207995899762913
frozenset({'hand warmer scotty dog design'}),frozenset({'hand warmer owl design'}),0.021615190124436072,0.026473650290020325,0.012988944524317089,0.6009174311926605,22.698699446792425,0.012416711540010467,2.4394108532962706
frozenset({'hanging heart tlight holder'}),frozenset({'heart chalkboard'}),0.10143274998760597,0.04367656536611968,0.013236825145010163,0.13049853372434017,2.987838732978054,0.008806591009911217,1.0998525841826414
frozenset({'heart chalkboard'}),frozenset({'hanging heart tlight holder'}),0.04367656536611968,0.10143274998760597,0.013236825145010163,0.3030646992054483,2.987838732978054,0.008806591009911217,1.2893122919558944
frozenset({'hanging heart tlight holder'}),frozenset({'heart decoration'}),0.10143274998760597,0.04288334737990184,0.011799117544990332,0.11632453567937438,2.7125805886574113,0.007449341691573091,1.0831087783521687
frozenset({'heart decoration'}),frozenset({'hanging heart tlight holder'}),0.04288334737990184,0.10143274998760597,0.011799117544990332,0.2751445086705202,2.712580588657411,0.007449341691573091,1.2396501933982789
frozenset({'heart wicker'}),frozenset({'hanging heart tlight holder'}),0.08269297506320956,0.10143274998760597,0.027812205641762927,0.3363309352517985,3.315802196952115,0.019424429776445054,1.3539387290159648
frozenset({'hanging heart tlight holder'}),frozenset({'heart wicker'}),0.10143274998760597,0.08269297506320956,0.027812205641762927,0.27419354838709675,3.315802196952115,0.019424429776445054,1.2638452343573556
frozenset({'hanging heart tlight holder'}),frozenset({'holder'}),0.10143274998760597,0.04912993902136731,0.010163105448416043,0.10019550342130987,2.039398082251505,0.005179720626755366,1.0567518439773398
frozenset({'holder'}),frozenset({'hanging heart tlight holder'}),0.04912993902136731,0.10143274998760597,0.010163105448416043,0.20686175580222,2.039398082251505,0.005179720626755366,1.1329263928273314
frozenset({'hanging heart tlight holder'}),frozenset({'home building block word'}),0.10143274998760597,0.0330672748004561,0.011303356303604184,0.11143695014662756,3.370007078572151,0.007949251685998058,1.0881982154885956
frozenset({'home building block word'}),frozenset({'hanging heart tlight holder'}),0.0330672748004561,0.10143274998760597,0.011303356303604184,0.34182908545727136,3.3700070785721508,0.007949251685998058,1.36524910195505
frozenset({'lunch bag polkadot'}),frozenset({'hanging heart tlight holder'}),0.04432105497992167,0.10143274998760597,0.010163105448416043,0.22930648769574943,2.260675055381702,0.005667498959450709,1.1659203505240643
frozenset({'hanging heart tlight holder'}),frozenset({'lunch bag polkadot'}),0.10143274998760597,0.04432105497992167,0.010163105448416043,0.10019550342130987,2.260675055381702,0.005667498959450709,1.0620962094030855
frozenset({'hanging heart tlight holder'}),frozenset({'lunch bag retrospot'}),0.10143274998760597,0.0617718506767141,0.012046998165683408,0.1187683284457478,1.9226933812834501,0.005781309479720538,1.0646781993984709
frozenset({'lunch bag retrospot'}),frozenset({'hanging heart tlight holder'}),0.0617718506767141,0.10143274998760597,0.012046998165683408,0.19502407704654895,1.9226933812834501,0.005781309479720538,1.1162659955288565
frozenset({'lunch bag suki design'}),frozenset({'hanging heart tlight holder'}),0.04972485251103069,0.10143274998760597,0.010857171186356651,0.21834496510468593,2.1526081579308993,0.005813442653434694,1.1495700915337133
frozenset({'hanging heart tlight holder'}),frozenset({'lunch bag suki design'}),0.10143274998760597,0.04972485251103069,0.010857171186356651,0.10703812316715543,2.1526081579308993,0.005813442653434694,1.064183334297992
frozenset({'hanging heart tlight holder'}),frozenset({'party bunting'}),0.10143274998760597,0.06360616726984285,0.014079619255366615,0.13880742913000976,2.1822951309286256,0.007627870793014799,1.0873222370975606
frozenset({'party bunting'}),frozenset({'hanging heart tlight holder'}),0.06360616726984285,0.10143274998760597,0.014079619255366615,0.22135619641465312,2.1822951309286256,0.007627870793014799,1.1540157975634648
frozenset({'picture frame'}),frozenset({'hanging heart tlight holder'}),0.04303207575231768,0.10143274998760597,0.016310544841604283,0.3790322580645161,3.736783811055403,0.011945683060371722,1.447043363656323
frozenset({'hanging heart tlight holder'}),frozenset({'picture frame'}),0.10143274998760597,0.04303207575231768,0.016310544841604283,0.16080156402737047,3.7367838110554032,0.011945683060371722,1.1403356860866383
frozenset({'hanging heart tlight holder'}),frozenset({'regency cakestand tier'}),0.10143274998760597,0.07798324327004115,0.012344454910515095,0.12170087976539588,1.5606029534315322,0.004434400092682355,1.0497753390481335
frozenset({'regency cakestand tier'}),frozenset({'hanging heart tlight holder'}),0.07798324327004115,0.10143274998760597,0.012344454910515095,0.1582962492053401,1.5606029534315324,0.004434400092682355,1.067557616517746
frozenset({'water bottle'}),frozenset({'hanging heart tlight holder'}),0.05289772445590204,0.10143274998760597,0.010361409944970501,0.19587628865979378,1.9310951214842134,0.00499584828532172,1.117449016041054
frozenset({'hanging heart tlight holder'}),frozenset({'water bottle'}),0.10143274998760597,0.05289772445590204,0.010361409944970501,0.1021505376344086,1.9310951214842134,0.00499584828532172,1.0548564266539056
frozenset({'wooden frame antique'}),frozenset({'hanging heart tlight holder'}),0.03767785434534728,0.10143274998760597,0.013088096772594319,0.34736842105263155,3.4246179966044137,0.009266328392713274,1.3768369153415714
frozenset({'hanging heart tlight holder'}),frozenset({'wooden frame antique'}),0.10143274998760597,0.03767785434534728,0.013088096772594319,0.12903225806451613,3.424617996604414,0.009266328392713274,1.104888389455342
frozenset({'heart wicker'}),frozenset({'heart chalkboard'}),0.08269297506320956,0.04367656536611968,0.012195726538099251,0.1474820143884892,3.37668525792306,0.008583981407432075,1.1217633537055642
frozenset({'heart chalkboard'}),frozenset({'heart wicker'}),0.04367656536611968,0.08269297506320956,0.012195726538099251,0.2792281498297389,3.3766852579230595,0.008583981407432075,1.272673210975295
frozenset({'star christmas scandinavian'}),frozenset({'heart christmas scandinavian'}),0.01893807942095087,0.020127906400277628,0.013881314758812156,0.7329842931937173,36.41632063549377,0.013500130868826232,3.6697170564224897
frozenset({'heart christmas scandinavian'}),frozenset({'star christmas scandinavian'}),0.020127906400277628,0.01893807942095087,0.013881314758812156,0.689655172413793,36.41632063549377,0.013500130868826232,3.1611995218658246
frozenset({'heart wicker'}),frozenset({'heart decoration'}),0.08269297506320956,0.04288334737990184,0.013782162510534926,0.16666666666666666,3.886512524084778,0.01023601093502175,1.1485399831441176
frozenset({'heart decoration'}),frozenset({'heart wicker'}),0.04288334737990184,0.08269297506320956,0.013782162510534926,0.32138728323699417,3.8865125240847775,0.01023601093502175,1.3517386312952702
frozenset({'heart water bottle'}),frozenset({'water bottle'}),0.04060284566952556,0.05289772445590204,0.01750037182093104,0.431013431013431,8.148052405784364,0.015352573678578962,1.6645424113103353
frozenset({'water bottle'}),frozenset({'heart water bottle'}),0.05289772445590204,0.04060284566952556,0.01750037182093104,0.33083411433926896,8.148052405784364,0.015352573678578962,1.4337209575218717
frozenset({'picture frame'}),frozenset({'heart wicker'}),0.04303207575231768,0.08269297506320956,0.011501660800158643,0.2672811059907834,3.2322105449281127,0.007943210433054092,1.2519221661087012
frozenset({'heart wicker'}),frozenset({'picture frame'}),0.08269297506320956,0.04303207575231768,0.011501660800158643,0.13908872901678654,3.232210544928112,0.007943210433054092,1.1115755554631852
frozenset({'heart wicker'}),frozenset({'wicker heart'}),0.08269297506320956,0.03167914332457489,0.015616479103663676,0.18884892086330934,5.961301381430067,0.012996836494700762,1.1937614108903245
frozenset({'wicker heart'}),frozenset({'heart wicker'}),0.03167914332457489,0.08269297506320956,0.015616479103663676,0.4929577464788732,5.961301381430066,0.012996836494700762,1.8091332991808922
frozenset({'heart wicker'}),frozenset({'wicker star'}),0.08269297506320956,0.022160527489960835,0.014277923751921075,0.1726618705035971,7.791415189995654,0.012445403804806174,1.1819103189469171
frozenset({'wicker star'}),frozenset({'heart wicker'}),0.022160527489960835,0.08269297506320956,0.014277923751921075,0.6442953020134229,7.7914151899956545,0.012445403804806174,2.578844277652487
frozenset({'wooden frame antique'}),frozenset({'heart wicker'}),0.03767785434534728,0.08269297506320956,0.010510138317386347,0.2789473684210526,3.373289789221254,0.007394444447571302,1.2721776258247457
frozenset({'heart wicker'}),frozenset({'wooden frame antique'}),0.08269297506320956,0.03767785434534728,0.010510138317386347,0.12709832134292565,3.373289789221254,0.007394444447571302,1.1024404800494236
frozenset({'love building block word'}),frozenset({'home building block word'}),0.025878736800356947,0.0330672748004561,0.013137672896732934,0.5076628352490422,15.352424362531382,0.012281933595466855,1.9639645235570504
frozenset({'home building block word'}),frozenset({'love building block word'}),0.0330672748004561,0.025878736800356947,0.013137672896732934,0.3973013493253374,15.352424362531382,0.012281933595466855,1.6162658770004033
frozenset({'jam making jar'}),frozenset({'jam making printed'}),0.03961132318675326,0.03936344256606018,0.01412919537950523,0.35669586983729656,9.061602506911976,0.01256995733427782,1.4932852322757157
frozenset({'jam making printed'}),frozenset({'jam making jar'}),0.03936344256606018,0.03961132318675326,0.01412919537950523,0.3589420654911839,9.061602506911978,0.01256995733427782,1.4981308632410961
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag car'}),0.03088592533835705,0.04551088195924843,0.011105051807049725,0.3595505617977528,7.900320677584392,0.009699406104773597,1.4903426579934542
frozenset({'lunch bag car'}),frozenset({'lunch bag alphabet design'}),0.04551088195924843,0.03088592533835705,0.011105051807049725,0.2440087145969499,7.900320677584392,0.009699406104773597,1.2819117010654006
frozenset({'lunch bag design'}),frozenset({'lunch bag alphabet design'}),0.041743096524713696,0.03088592533835705,0.014971989489861682,0.3586698337292162,11.61272747375926,0.013682715327207544,1.511100094194636
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag design'}),0.03088592533835705,0.041743096524713696,0.014971989489861682,0.4847512038523274,11.612727473759259,0.013682715327207544,1.8597945509816303
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag polkadot'}),0.03088592533835705,0.04432105497992167,0.011005899558772495,0.35634028892455855,8.039977592726252,0.009637002763745416,1.4847580617144858
frozenset({'lunch bag polkadot'}),frozenset({'lunch bag alphabet design'}),0.04432105497992167,0.03088592533835705,0.011005899558772495,0.2483221476510067,8.039977592726254,0.009637002763745416,1.289267831469507
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag retrospot'}),0.03088592533835705,0.0617718506767141,0.012542759407069556,0.406099518459069,6.5741840985857785,0.010634878639056424,1.5797733433200192
frozenset({'lunch bag retrospot'}),frozenset({'lunch bag alphabet design'}),0.0617718506767141,0.03088592533835705,0.012542759407069556,0.2030497592295345,6.5741840985857785,0.010634878639056424,1.2160283353760393
frozenset({'lunch bag skull'}),frozenset({'lunch bag alphabet design'}),0.050418918248971295,0.03088592533835705,0.011799117544990332,0.23402163225172073,7.576966844541667,0.010241882600311877,1.265197707228358
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag skull'}),0.03088592533835705,0.050418918248971295,0.011799117544990332,0.3820224719101123,7.5769668445416665,0.010241882600311877,1.5365948413789372
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag spaceboy design'}),0.03088592533835705,0.04640325219374349,0.011551236924297258,0.3739967897271268,8.059710732463541,0.010118029541584344,1.5233096766238405
frozenset({'lunch bag spaceboy design'}),frozenset({'lunch bag alphabet design'}),0.04640325219374349,0.03088592533835705,0.011551236924297258,0.24893162393162394,8.059710732463541,0.010118029541584344,1.2903140453531974
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag suki design'}),0.03088592533835705,0.04972485251103069,0.01249318328293094,0.4044943820224719,8.134652223105963,0.010957385200814431,1.5957450589909108
frozenset({'lunch bag suki design'}),frozenset({'lunch bag alphabet design'}),0.04972485251103069,0.03088592533835705,0.01249318328293094,0.25124626121635096,8.134652223105963,0.010957385200814431,1.2943028187558294
frozenset({'lunch bag vintage design'}),frozenset({'lunch bag alphabet design'}),0.028704575876257993,0.03088592533835705,0.011848693669128947,0.41278065630397237,13.36468478058977,0.010962126281745638,1.6503442624385039
frozenset({'lunch bag alphabet design'}),frozenset({'lunch bag vintage design'}),0.03088592533835705,0.028704575876257993,0.011848693669128947,0.38362760834670945,13.36468478058977,0.010962126281745638,1.5758256490340916
frozenset({'lunch bag design'}),frozenset({'lunch bag car'}),0.041743096524713696,0.04551088195924843,0.013782162510534926,0.33016627078384797,7.254666501068624,0.011882397371985168,1.424964250692044
frozenset({'lunch bag car'}),frozenset({'lunch bag design'}),0.04551088195924843,0.041743096524713696,0.013782162510534926,0.30283224400871456,7.254666501068624,0.011882397371985168,1.3744997459223638
frozenset({'lunch bag dolly design'}),frozenset({'lunch bag car'}),0.02835754300728769,0.04551088195924843,0.011848693669128947,0.4178321678321678,9.180928820634703,0.010558116876669967,1.6395428694273568
frozenset({'lunch bag car'}),frozenset({'lunch bag dolly design'}),0.04551088195924843,0.02835754300728769,0.011848693669128947,0.26034858387799564,9.180928820634703,0.010558116876669967,1.313649153931237
frozenset({'lunch bag polkadot'}),frozenset({'lunch bag car'}),0.04432105497992167,0.04551088195924843,0.02047493926924793,0.46196868008948544,10.150730115561014,0.018457848967747357,1.7740400655476753
frozenset({'lunch bag car'}),frozenset({'lunch bag polkadot'}),0.04551088195924843,0.04432105497992167,0.02047493926924793,0.44989106753812635,10.150730115561014,0.018457848967747357,1.7372540030265977
